n_utts,n_tokens,n_types,mlu,question_rate,dm_per_100t,mental_per_100t,role
115,1050,256,9.130434782608695,0.21739130434782608,2.857142857142857,0.38095238095238093,CHI
178,4428,621,24.876404494382022,0.12921348314606743,4.200542005420054,0.24841915085817526,MOT
