start,end,speaker,f0,rms
0.047843750000000004,0.73971875,S2,392.53904178797956,0.027079740539193153
1.3472187500000001,2.46096875,S2,381.06010471437173,0.03225480765104294
2.8997187500000003,3.2034687500000003,S1,289.0529013346483,0.06981918215751648
3.5072187500000003,4.3678437500000005,S2,511.6844413591516,0.10295793414115906
5.2115937500000005,7.7428437500000005,S1,302.7572850027521,0.03933407738804817
8.92409375,9.447218750000001,S1,313.8254266888139,0.02410813793540001
11.235968750000001,11.387843750000002,S1,434.0782052608538,0.031249534338712692
11.910968750000002,13.800968750000003,S1,259.35085292525696,0.04512824863195419
15.640343750000003,17.10846875,S1,328.5845353785923,0.06102893874049187
18.12096875,18.188468750000002,S1,478.29087961792663,0.08956155180931091
18.188468750000002,19.38659375,S2,407.408636885643,0.08373639732599258
19.38659375,19.42034375,S1,259.574845314241,0.01036885753273964
19.58909375,19.62284375,S1,433.1387638323218,0.005770553834736347
19.62284375,19.977218750000002,S2,333.90494735861535,0.047453347593545914
19.977218750000002,20.027843750000002,S1,360.8507810852074,0.04079412296414375
20.027843750000002,20.04471875,S2,374.19330626688503,0.05090290680527687
20.04471875,20.14596875,S1,402.74992491517446,0.041826069355010986
20.43284375,21.04034375,S1,300.9723754700973,0.028730634599924088
22.238468750000003,24.90471875,S1,313.05106167373236,0.05264502763748169
23.28471875,23.672843750000002,S2,324.0749804981426,0.08364967256784439
25.22534375,26.54159375,S2,298.71403787333577,0.0414985716342926
26.59221875,26.625968750000002,S2,477.4533162621456,0.007716691121459007
26.625968750000002,26.86221875,S1,296.9433935794699,0.031665969640016556
26.86221875,28.195343750000003,S2,381.6740108256142,0.06521642208099365
28.195343750000003,28.22909375,S1,497.47558432922517,0.007363347802311182
28.262843750000002,30.06846875,S1,320.1332500043962,0.08684220910072327
31.266593750000002,32.71784375,S1,443.38143662596286,0.09014719724655151
33.88221875,37.830968750000004,S1,343.28048839273424,0.08115432411432266
38.556593750000005,39.83909375,S2,336.70148300115113,0.07524434477090836
39.83909375,39.87284375,S1,197.5400279161496,0.02337845414876938
42.01596875,42.31971875,S2,403.9077332636891,0.050541315227746964
42.43784375,43.399718750000005,S2,592.0520604228752,0.0739978700876236
44.73284375,45.947843750000004,S2,561.8070095170018,0.04866858571767807
47.33159375,48.884093750000005,S2,337.0970890051416,0.0801997035741806
49.23846875,49.727843750000005,S1,286.49297587005003,0.05651871860027313
49.727843750000005,50.11596875,S2,297.135498285668,0.056864671409130096
50.50409375,51.195968750000006,S2,301.96462138546104,0.0373830609023571
51.46596875,52.140968750000006,S1,329.1916717299324,0.07630529254674911
52.51221875,53.38971875,S1,347.48112184721424,0.07605502009391785
52.61346875,52.91721875,S2,358.3264465570117,0.11842112243175507
53.47409375,55.229093750000004,S1,291.98475244810663,0.08536159992218018
56.039093750000006,56.61284375,S1,325.3837042512211,0.06612563133239746
65.89409375000001,67.86846875,S1,319.3639387652587,0.05950608849525452
69.55596875,69.80909375,S1,478.80702598656177,0.02226649411022663
70.77096875000001,71.12534375,S1,280.4888355795928,0.04195713624358177
71.58096875000001,73.50471875000001,S1,345.09338252106136,0.07469720393419266
74.66909375,75.91784375,S1,293.07318533977804,0.024527518078684807
76.93034375,78.11159375000001,S1,268.9231158261299,0.04418252408504486
84.50721875,85.13159375000001,S2,505.7935215001005,0.10369925200939178
122.34096875,123.91034375000001,S2,404.7050463244905,0.06902334094047546
125.44596875,126.05346875000001,S2,315.2578053416839,0.035803694278001785
213.58409375000002,214.30971875,S1,243.80070081532713,0.04651590436697006
239.52096875,239.55471875,S1,326.0563179820116,0.10268509387969971
240.97221875000002,245.03909375,S1,292.0399937919252,0.08292968571186066
245.71409375000002,248.56596875000002,S1,363.85376583020127,0.09285014122724533
253.20659375000002,254.60721875000002,S2,338.90218440760526,0.045382969081401825
265.57596875,265.76159375000003,S2,601.6383642449262,0.07426317036151886
265.96409375,266.03159375,S2,563.6969505098791,0.2271808534860611
269.22096875,271.63409375000003,S2,484.71178041391346,0.14334502816200256
271.98846875000004,272.00534375,S2,509.56635201975297,0.0077249035239219666
272.00534375,272.32596875,S1,322.6998280162946,0.09427792578935623
273.62534375,273.96284375,S2,442.7440239174121,0.12699498236179352
273.96284375,274.43534375,S1,401.2414697766003,0.07465091347694397
275.00909375000003,275.02596875,S2,816.6666666666666,0.04655536636710167
275.02596875,275.93721875,S1,487.2505860276536,0.13581416010856628
277.20284375,277.69221875,S1,362.50376518109056,0.08490072935819626
277.91159375,278.63721875000005,S1,325.81015792038716,0.09338146448135376
280.08846875,280.35846875000004,S1,319.4941920839678,0.04407336935400963
281.03346875,283.63221875,S1,353.9950847865876,0.08050630986690521
286.53471875,286.87221875,S2,395.2918801153478,0.09302156418561935
287.31096875000003,288.20534375,S2,485.1863231243099,0.11173562705516815
291.51284375,291.59721875,S2,351.77774215169956,0.10795025527477264
291.59721875,291.69846875,S1,328.5535132529344,0.11015651375055313
291.69846875,291.96846875,S2,586.6255360272634,0.12338428944349289
291.96846875,292.64346875,S1,493.6643457373974,0.14421814680099487
292.64346875,292.91346875,S2,496.17806321890555,0.08228857070207596
292.94721875,292.99784375,S2,650.4130758927133,0.1373353749513626
294.76971875000004,297.09846875,S1,426.7725679759908,0.09253550320863724
299.03909375,299.32596875,S1,643.9554745902745,0.05791570246219635
299.47784375000003,299.49471875,S1,321.9783501687747,0.023023759946227074
