start,end,speaker,f0,rms
89.72159375000001,89.94096875000001,S1,267.76169819837247,0.13169187307357788
89.97471875000001,90.17721875000001,S1,258.7214139393566,0.09706031531095505
96.53909375,97.11284375000001,S1,290.7416867735021,0.12755681574344635
97.11284375000001,97.26471875,S2,233.41418551171614,0.12778308987617493
97.39971875,97.41659375,S1,183.14492107378447,0.0642346441745758
97.41659375,97.46721875,S2,323.3342617429585,0.12560483813285828
97.46721875,97.51784375000001,S1,356.98854275604333,0.13911692798137665
122.02034375000001,122.39159375000001,S2,305.24320131003293,0.06589338183403015
122.74596875,123.11721875,S2,317.1331940517771,0.11165085434913635
162.48659375,163.16159375,S1,349.1675433839391,0.1916128695011139
164.79846875,165.28784375,S1,233.39611498549976,0.3265230655670166
168.51096875000002,169.03409375,S1,430.7474981332637,0.13772061467170715
169.94534375,169.96221875,S1,333.9310112248566,0.23505082726478577
184.93034375000002,185.87534375,S1,281.2735209295437,0.1836213320493698
187.88346875000002,189.13221875000002,S1,391.0280769806294,0.2205996811389923
189.46971875,190.21221875,S1,374.0377958059289,0.16981510818004608
190.76909375000002,193.13159375,S1,359.88193032892815,0.3332967460155487
192.35534375,192.84471875,S2,589.4780978782032,0.4209299385547638
193.13159375,193.67159375,S2,379.63882069711576,0.23180924355983734
194.73471875,200.97846875000002,S1,303.1806590751997,0.22879184782505035
207.81284375,210.58034375000003,S1,346.7546015723797,0.16873541474342346
213.66846875000002,214.66409375,S1,248.31107146201884,0.322447270154953
215.13659375,219.81096875,S1,260.5562667029734,0.25268077850341797
220.63784375,221.75159375,S1,242.3545513287673,0.19850744307041168
225.12659375,225.88596875000002,S1,344.15169859051093,0.16345304250717163
226.39221875,228.14721875,S1,322.7821489802517,0.1084296926856041
228.87284375000002,232.39971875,S1,272.63881154249196,0.1945100724697113
234.94784375,235.03221875000003,S2,416.43800817904634,0.0967119038105011
235.82534375,237.19221875000002,S2,394.2416370894077,0.1344956010580063
276.98346875000004,278.01284375,S1,303.5803366074106,0.21890908479690552
278.56971875,279.56534375,S1,332.51708402758027,0.2222641408443451
280.30784375,283.24409375,S1,324.15148008818744,0.2343592792749405
290.28096875,290.29784375,S1,673.731187885545,0.0929897278547287
291.68159375,295.61346875000004,S1,378.74369556347176,0.22235850989818573
295.73159375,295.83284375,S1,746.2347079818846,0.192027747631073
296.03534375000004,299.15721875,S1,317.8340528836739,0.18749354779720306
301.30034375,302.34659375,S1,302.7553383897815,0.218038871884346
302.78534375000004,304.81034375,S1,243.3589280693828,0.1186441034078598
309.68721875,310.32846875,S1,276.9101206036103,0.132461279630661
313.07909375,315.05346875000004,S1,328.2027943074479,0.13015621900558472
315.50909375000003,319.40721875,S1,273.4866240870697,0.09877805411815643
320.13284375,321.90471875000003,S1,286.16776373452296,0.07794652134180069
322.56284375,323.59221875000003,S1,270.5403043527019,0.15830890834331512
323.77784375000005,324.72284375000004,S1,354.4451314260888,0.10605458170175552
325.27971875000003,325.65096875,S1,344.38727380935694,0.08294330537319183
326.30909375000005,326.62971875,S1,333.9387590132167,0.06948437541723251
327.67596875000004,328.24971875,S1,280.9996614266004,0.10310276597738266
329.17784375,329.61659375000005,S1,264.20484944630266,0.05831992253661156
330.83159375,331.20284375,S1,337.8089689861731,0.11802323162555695
331.69221875,332.82284375,S1,373.87629616889075,0.13303367793560028
334.02096875,334.03784375000004,S2,250.20509446291965,0.01161122415214777
334.03784375000004,334.29096875000005,S1,315.8796597307642,0.06956151127815247
334.49346875000003,334.78034375000004,S1,206.40216718810197,0.07240816205739975
335.42159375,336.51846875,S1,311.8508042571549,0.08937911689281464
336.92346875000004,337.63221875000005,S1,378.87663791131797,0.10124078392982483
339.69096875,339.72471875,S1,382.448501970353,0.022954415529966354
339.89346875,340.51784375,S1,323.3748787075557,0.11773225665092468
341.41221875,343.47096875,S1,325.0482955733242,0.1088973730802536
343.90971875,344.56784375,S1,379.52986965570506,0.11062892526388168
351.97596875000005,353.41034375000004,S1,253.0159013061379,0.12681865692138672
359.28284375000004,362.05034375,S1,317.1476135257164,0.163543239235878
362.72534375000004,364.91909375,S1,248.31140601917207,0.1251865178346634
366.58971875000003,367.50096875,S1,220.16119074618965,0.07268653064966202
369.35721875,369.66096875000005,S1,236.05915296232143,0.06685996800661087
372.25971875000005,374.04846875000004,S1,271.55901011868104,0.10010455548763275
376.17471875,377.54159375,S1,296.8850413603947,0.09638316929340363
377.99721875,380.98409375,S1,333.50138985562967,0.07239928096532822
381.59159375,384.62909375000004,S1,335.96225187642744,0.09119455516338348
386.18159375000005,389.91096875000005,S1,266.47354789789955,0.11944580078125
390.45096875,393.64034375,S1,237.1683987606924,0.0958346500992775
400.67721875,400.71096875,S2,283.1101492865831,0.02986942231655121
400.71096875,400.96409375,S1,155.94583722826954,0.04746457561850548
400.96409375,401.01471875000004,S2,152.9550920703162,0.02751542627811432
402.48284375000003,403.07346875,S1,296.1948974388058,0.06336697190999985
403.73159375,404.89596875,S1,262.6137004565086,0.08691103756427765
408.96284375000005,412.03409375,S1,292.86109985799567,0.10598064959049225
419.94846875,420.62346875000003,S1,224.059540471234,0.11714410036802292
422.19284375,422.78346875000005,S1,483.0468011575037,0.11023509502410889
423.27284375000005,424.06596875,S1,278.1636192313508,0.12124522775411606
424.43721875,426.12471875,S1,280.5639951890366,0.07780247181653976
426.64784375000005,427.59284375000004,S1,304.96879658708997,0.1394147127866745
428.50409375000004,428.89221875000004,S1,254.48359872313011,0.0782102718949318
429.17909375000005,429.56721875000005,S1,186.83815342350508,0.10588137805461884
430.07346875,430.41096875000005,S1,256.2252826250939,0.09409067034721375
431.20409375,432.21659375,S1,293.11444434085206,0.18840165436267853
432.94221875000005,433.00971875000005,S2,324.5271410988139,0.18061156570911407
433.00971875000005,433.02659375,S1,250.63096517056783,0.09972721338272095
433.02659375,433.49909375000004,S2,421.0034499471669,0.12832610309123993
433.90409375,434.46096875,S1,289.2569536198256,0.12996312975883484
437.63346875,438.37596875,S2,366.20512936819637,0.14621783792972565
440.26596875,442.66221875,S1,260.02020940008896,0.12787558138370514
443.64096875,444.58596875,S1,257.3092669798967,0.10291864722967148
445.00784375,445.96971875,S1,232.67170982871633,0.08364511281251907
446.34096875,447.37034375,S1,359.0995580002631,0.13563396036624908
447.74159375000005,450.98159375,S1,281.6596092005506,0.13356713950634003
452.26409375000003,452.68596875000003,S1,305.4143278309409,0.11513585597276688
453.09096875,453.78284375000004,S1,364.58860853391616,0.15558016300201416
455.65596875000006,458.03534375000004,S1,343.6207049728436,0.13727831840515137
458.35596875000005,458.77784375000005,S1,518.6113988178313,0.11579125374555588
460.19534375,462.77721875000003,S1,270.4737544253444,0.14243952929973602
463.82346875,467.19846875,S1,298.7394290514634,0.16655337810516357
467.92409375000005,470.03346875000005,S1,236.00463098771633,0.10602828115224838
471.14721875000004,471.78846875000005,S1,223.89361293884843,0.10316123813390732
472.66596875000005,473.45909375,S1,238.36573920457874,0.11766383796930313
475.77096875,476.09159375,S1,437.1496257514536,0.1120787262916565
477.37409375000004,478.57221875000005,S1,245.647243312136,0.13377505540847778
479.68596875000003,480.24284375,S2,401.5314642289158,0.09448526054620743
481.72784375000003,483.07784375000006,S1,261.3618827969465,0.09263554960489273
483.07784375000006,487.04346875000005,S2,469.1942110573433,0.11870423704385757
493.64159375,494.29971875,S2,513.0045196826516,0.09479885548353195
497.70846875,498.43409375000005,S2,347.06469080265333,0.11893946677446365
498.65346875000006,499.41284375000004,S2,551.8687461586617,0.16009730100631714
499.86846875000003,500.03721875,S2,317.4920668109877,0.12883561849594116
502.21409375,503.02409375,S2,547.4827511238288,0.15089066326618195
503.17596875000004,503.41221875,S2,128.17008664522393,0.16373328864574432
503.46284375000005,504.69471875000005,S2,440.9330423925554,0.11860118806362152
514.7522187500001,515.12346875,S1,220.79925114406595,0.2088722437620163
515.4440937500001,516.50721875,S1,260.1724332362456,0.18490560352802277
517.19909375,518.21159375,S1,279.50700224101456,0.13596761226654053
520.5234687500001,524.2022187499999,S1,283.98081400307933,0.15831264853477478
525.06284375,528.3872187500001,S1,334.8714770770364,0.13140518963336945
529.2140937500001,531.7453437500001,S1,589.6028803513082,0.20589721202850342
532.0828437499999,532.67346875,S1,354.9431255448021,0.16805657744407654
533.38221875,533.92221875,S1,386.29276715177605,0.09199710190296173
534.25971875,535.66034375,S1,276.66661949980596,0.13090164959430695
536.2509687500001,543.23721875,S1,298.3839894134033,0.14197847247123718
543.94596875,544.4015937500001,S1,252.354487720689,0.08201807737350464
544.65471875,548.31659375,S1,353.0863004380398,0.15131036937236786
548.68784375,552.2990937500001,S1,285.0702676289328,0.12475773692131042
553.24409375,555.31971875,S1,264.66317869661145,0.13111869990825653
556.2647187499999,558.40784375,S1,245.9845807032454,0.07562766969203949
569.1740937500001,569.25846875,S2,355.5371941996789,0.051366597414016724
574.28721875,579.3159687500001,S1,212.12229447270926,0.09349317103624344
580.24409375,581.4084687500001,S1,156.46301874846247,0.09631077945232391
583.3490937500001,584.68221875,S1,189.5350238588401,0.13030903041362762
587.80409375,591.34784375,S1,176.14542093720212,0.167862668633461
592.30971875,594.70596875,S1,215.7411033064385,0.13883335888385773
600.88221875,601.42221875,S1,362.1518709177567,0.1889123022556305
603.1772187500001,603.68346875,S1,410.6511099762651,0.21306602656841278
604.93221875,609.21846875,S1,183.17748914012034,0.16337063908576965
611.9015937500001,613.70721875,S2,190.28471656897943,0.1760503500699997
614.0278437500001,617.9765937500001,S2,157.05524490274485,0.15709789097309113
617.9765937500001,618.2465937500001,S1,154.966357032207,0.15089952945709229
618.5334687500001,620.2378437500001,S1,148.83640059198902,0.1919684261083603
620.6259687500001,622.29659375,S1,156.47606886471743,0.18660321831703186
622.71846875,623.83221875,S1,176.54620499744556,0.2070162296295166
